movie	labels
1408	[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0]
1409	[2, 1, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 8]
1410	[2, 1, 0, 0, 1, 3, 1, 0, 1, 1, 2, 5, 6, 3, 0, 1, 1, 0, 2, 0, 1, 0]
1411	[2, 7, 1, 1, 1, 1, 8, 2, 2, 3, 3, 1, 1, 3, 0, 2, 3, 0, 1, 0, 3, 8]
1412	[0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 3, 1, 1, 0, 1, 0, 2, 0, 2, 0, 0, 1]
1413	[4, 3, 5, 1, 0, 0, 9, 5, 0, 6, 5, 1, 1, 3, 2, 0, 6, 0, 0, 0, 6, 13]
1414	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
1415	[2, 3, 10, 6, 1, 1, 3, 3, 0, 2, 8, 1, 2, 2, 1, 0, 2, 0, 0, 0, 1, 0]
1416	[1, 1, 5, 0, 1, 0, 0, 0, 2, 3, 10, 0, 0, 2, 0, 5, 1, 1, 0, 0, 0, 0]
1417	[0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 13]
1418	[0, 1, 0, 2, 3, 0, 4, 3, 0, 3, 0, 1, 3, 2, 3, 1, 0, 1, 0, 0, 2, 1]
1419	[0, 1, 0, 3, 5, 5, 1, 5, 1, 1, 1, 1, 2, 0, 0, 1, 3, 1, 0, 0, 1, 0]
1420	[0, 3, 0, 2, 1, 0, 2, 1, 0, 2, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2]
1421	[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
1422	[0, 2, 3, 2, 0, 2, 1, 1, 0, 0, 4, 1, 0, 3, 2, 1, 3, 0, 2, 0, 1, 0]
1423	[0, 3, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]
1424	[1, 12, 8, 3, 1, 4, 13, 4, 1, 5, 1, 1, 1, 3, 1, 3, 8, 0, 3, 1, 0, 7]
1425	[1, 7, 1, 2, 0, 2, 4, 0, 0, 2, 0, 1, 1, 0, 2, 0, 2, 0, 5, 0, 2, 4]
1426	[0, 1, 0, 1, 0, 2, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 1, 1, 0, 3, 1]
1427	[0, 1, 1, 0, 0, 5, 0, 2, 0, 1, 2, 0, 4, 1, 0, 1, 0, 1, 0, 0, 1, 1]
1428	[2, 2, 1, 0, 1, 0, 0, 2, 2, 0, 5, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1]
1429	[0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2]
1430	[0, 3, 2, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 3, 0, 2, 4]
1431	[2, 3, 1, 3, 1, 3, 5, 7, 1, 5, 7, 0, 5, 3, 2, 7, 0, 3, 1, 0, 1, 6]
1432	[0, 0, 2, 1, 0, 3, 0, 4, 1, 0, 0, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0]
1433	[0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]
1434	[2, 2, 4, 1, 1, 1, 3, 2, 0, 12, 4, 1, 2, 0, 0, 0, 2, 0, 1, 0, 2, 1]
1435	[0, 2, 0, 2, 0, 0, 5, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 2, 0, 3, 2]
1436	[4, 4, 0, 1, 1, 2, 2, 2, 1, 0, 1, 2, 1, 2, 0, 1, 6, 0, 1, 0, 1, 0]
1437	[1, 0, 3, 2, 0, 2, 4, 2, 0, 0, 4, 1, 0, 2, 0, 1, 1, 0, 0, 0, 3, 1]
1438	[1, 15, 3, 2, 0, 0, 19, 5, 1, 2, 1, 1, 0, 5, 1, 0, 10, 0, 12, 0, 1, 25]
1439	[0, 2, 2, 1, 0, 0, 2, 3, 1, 1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0]
1440	[0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]
1441	[4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2]
1442	[0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]
1443	[0, 2, 3, 1, 2, 3, 1, 1, 2, 0, 1, 0, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0]
1444	[0, 0, 1, 2, 1, 3, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0]
1445	[0, 6, 2, 3, 0, 0, 5, 1, 0, 2, 1, 3, 2, 4, 1, 0, 0, 0, 8, 0, 0, 5]
1446	[0, 0, 0, 4, 1, 3, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 0, 1, 0]
1447	[1, 0, 1, 1, 1, 3, 0, 0, 3, 1, 0, 0, 1, 0, 1, 4, 0, 1, 0, 0, 0, 0]
1448	[0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 2, 6, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]
1449	[1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0]
1450	[1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 3, 0, 1, 0, 2, 4]
1451	[0, 0, 1, 1, 4, 2, 0, 1, 1, 2, 0, 0, 1, 2, 1, 0, 1, 2, 0, 0, 0, 3]
1452	[0, 1, 1, 0, 0, 0, 6, 1, 0, 1, 1, 2, 0, 0, 2, 0, 2, 0, 2, 0, 4, 34]
1453	[1, 1, 2, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 0, 2, 3]
1454	[1, 2, 6, 2, 0, 3, 3, 9, 5, 2, 1, 0, 1, 2, 0, 8, 5, 4, 9, 0, 2, 5]
1455	[2, 7, 5, 1, 0, 4, 1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 6, 1, 1, 1, 2, 10]
1456	[0, 3, 1, 0, 1, 1, 1, 3, 0, 1, 1, 0, 0, 1, 1, 0, 4, 0, 1, 0, 0, 0]
1457	[1, 6, 4, 0, 3, 1, 1, 6, 0, 4, 4, 0, 3, 3, 1, 2, 0, 0, 2, 0, 2, 1]
1458	[1, 0, 2, 8, 4, 2, 0, 5, 0, 2, 1, 1, 4, 3, 1, 0, 5, 0, 0, 0, 2, 0]
1459	[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 4, 0, 0, 2]
1460	[0, 5, 0, 1, 0, 0, 9, 0, 0, 1, 0, 1, 0, 1, 0, 0, 4, 0, 1, 1, 0, 9]
1461	[6, 4, 7, 5, 5, 7, 4, 7, 3, 4, 8, 7, 21, 5, 2, 4, 1, 2, 7, 0, 0, 4]
1462	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
1463	[1, 0, 0, 2, 0, 0, 1, 0, 4, 0, 2, 0, 3, 0, 1, 2, 0, 3, 0, 0, 0, 0]
1464	[0, 1, 2, 0, 0, 0, 2, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2]
1465	[0, 2, 1, 1, 1, 0, 5, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 2, 3]
1466	[3, 4, 1, 0, 0, 2, 3, 0, 0, 4, 1, 1, 0, 1, 0, 0, 5, 1, 0, 0, 2, 17]
1467	[2, 1, 0, 1, 1, 0, 1, 2, 0, 2, 0, 1, 0, 2, 0, 0, 4, 0, 3, 0, 0, 1]
1468	[1, 1, 0, 0, 0, 2, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4]
1469	[0, 1, 3, 0, 1, 4, 2, 4, 0, 0, 0, 2, 3, 4, 0, 1, 3, 0, 4, 0, 2, 9]
1470	[1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]
1471	[0, 1, 1, 2, 2, 1, 1, 3, 0, 4, 1, 0, 3, 1, 0, 1, 1, 1, 1, 0, 1, 2]
1472	[1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1]
1473	[1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 2, 0, 2, 1, 0, 2, 1, 1, 1, 0, 0, 0]
1474	[0, 1, 4, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 2]
1475	[2, 8, 4, 2, 1, 0, 5, 3, 0, 3, 3, 1, 2, 2, 1, 0, 6, 0, 0, 0, 4, 5]
1476	[0, 2, 3, 2, 2, 1, 3, 2, 0, 3, 0, 0, 1, 3, 0, 0, 4, 0, 3, 0, 2, 4]
1477	[1, 1, 4, 2, 1, 0, 0, 1, 0, 2, 0, 0, 3, 2, 1, 1, 1, 0, 1, 0, 1, 1]
1478	[0, 0, 2, 0, 2, 1, 0, 1, 1, 0, 3, 0, 1, 2, 0, 2, 1, 0, 1, 0, 0, 0]
1479	[0, 0, 4, 0, 2, 3, 0, 0, 0, 2, 4, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2]
1480	[1, 3, 1, 1, 0, 1, 4, 3, 4, 1, 3, 0, 2, 2, 0, 1, 1, 0, 1, 0, 1, 2]
1481	[0, 3, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 6, 7]
1482	[0, 0, 1, 1, 1, 2, 0, 2, 0, 0, 1, 2, 6, 0, 1, 2, 2, 0, 0, 0, 0, 0]
1483	[3, 12, 6, 2, 3, 3, 8, 5, 1, 5, 7, 7, 2, 3, 2, 1, 3, 1, 5, 1, 4, 18]
1484	[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 6]
1485	[0, 4, 2, 2, 0, 3, 3, 1, 0, 0, 1, 0, 2, 0, 0, 2, 1, 7, 1, 0, 0, 2]
1486	[0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
1487	[2, 2, 3, 0, 1, 0, 6, 3, 0, 4, 4, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0]
1488	[0, 3, 3, 3, 4, 2, 7, 1, 1, 2, 1, 0, 4, 1, 0, 3, 6, 0, 0, 0, 1, 4]
1489	[0, 2, 2, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 3, 1, 0, 1, 0, 1, 1]
1490	[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 3, 0, 0, 0]
1491	[0, 2, 1, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 4, 0, 1, 2]
1492	[1, 2, 1, 3, 1, 0, 3, 0, 0, 1, 0, 0, 0, 1, 2, 1, 5, 0, 0, 0, 2, 3]
1493	[0, 0, 1, 1, 2, 8, 0, 1, 6, 1, 1, 0, 4, 2, 0, 6, 0, 3, 1, 0, 0, 0]
1494	[0, 8, 2, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 1, 1, 3, 7]
1495	[2, 6, 5, 5, 1, 2, 6, 2, 0, 1, 4, 3, 7, 4, 1, 0, 2, 1, 4, 2, 1, 1]
1496	[0, 1, 0, 0, 3, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 10]
1497	[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 1, 0, 0]
1498	[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0]
1499	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 3]
1500	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
1501	[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]
1502	[0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 1, 2]
1503	[1, 3, 1, 0, 2, 1, 2, 2, 1, 1, 3, 0, 3, 1, 0, 0, 0, 1, 3, 0, 0, 5]
1504	[0, 0, 1, 1, 2, 5, 2, 1, 1, 1, 1, 1, 2, 4, 1, 3, 0, 0, 1, 0, 0, 3]
1505	[1, 4, 0, 0, 0, 0, 5, 2, 0, 2, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 4]
1506	[1, 1, 8, 3, 3, 4, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1, 3, 1, 0, 0, 0]
1507	[0, 1, 0, 0, 2, 0, 0, 2, 0, 2, 3, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 3]
1508	[2, 0, 1, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 12]
1509	[0, 5, 3, 3, 1, 0, 3, 1, 0, 4, 1, 3, 1, 4, 0, 1, 1, 0, 1, 0, 1, 2]
1510	[0, 0, 2, 1, 3, 12, 1, 4, 3, 0, 0, 1, 5, 2, 0, 3, 0, 1, 0, 0, 0, 0]
1511	[1, 2, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 3]
1512	[3, 1, 1, 1, 0, 1, 2, 2, 0, 0, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 0, 0]
1513	[1, 3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]
1514	[3, 3, 4, 3, 0, 0, 8, 1, 1, 1, 3, 0, 1, 3, 0, 0, 5, 0, 9, 0, 3, 5]
1515	[0, 5, 4, 3, 1, 2, 10, 1, 0, 2, 2, 2, 1, 4, 1, 0, 3, 0, 4, 0, 3, 16]
1516	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1517	[0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1]
1518	[0, 9, 2, 0, 0, 0, 10, 4, 0, 0, 3, 0, 0, 2, 0, 0, 2, 0, 6, 0, 3, 10]
1519	[0, 3, 1, 6, 0, 1, 3, 3, 4, 1, 2, 1, 2, 1, 1, 0, 3, 1, 2, 0, 0, 2]
1520	[1, 2, 1, 2, 0, 1, 7, 2, 0, 2, 1, 0, 0, 4, 3, 0, 9, 0, 4, 0, 2, 4]
1521	[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 2]
1522	[0, 3, 9, 6, 1, 2, 2, 5, 6, 3, 0, 1, 3, 2, 0, 1, 2, 0, 4, 0, 0, 0]
1523	[0, 0, 1, 0, 3, 1, 2, 0, 2, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 0, 0, 2]
1524	[1, 0, 2, 0, 1, 1, 0, 4, 0, 1, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1]
1525	[3, 5, 7, 3, 4, 5, 4, 2, 0, 1, 2, 0, 0, 6, 2, 2, 3, 0, 0, 0, 1, 1]
1526	[0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]
1527	[3, 2, 0, 1, 3, 0, 11, 0, 0, 2, 1, 2, 0, 4, 0, 0, 5, 0, 0, 0, 4, 12]
1528	[0, 7, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 2, 0, 1, 0, 3, 5]
1529	[1, 1, 0, 0, 0, 1, 4, 1, 1, 2, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 5, 2]
1530	[0, 2, 1, 2, 1, 3, 3, 3, 0, 1, 6, 1, 1, 2, 0, 3, 3, 0, 2, 0, 4, 6]
1531	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
1532	[0, 4, 1, 2, 2, 0, 10, 1, 1, 1, 0, 1, 0, 1, 0, 0, 3, 0, 2, 1, 1, 7]
1533	[1, 5, 2, 6, 1, 1, 1, 5, 5, 0, 4, 0, 0, 3, 2, 0, 1, 0, 0, 0, 1, 3]
1534	[0, 3, 1, 0, 0, 1, 6, 0, 1, 1, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 2]
1535	[0, 1, 2, 2, 1, 0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 2, 0, 2, 0]
1536	[0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
1537	[0, 0, 0, 1, 2, 0, 4, 5, 1, 1, 2, 1, 1, 1, 0, 0, 3, 0, 6, 1, 1, 0]
1538	[0, 0, 1, 1, 0, 0, 12, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 1, 0, 1, 13]
1539	[1, 3, 0, 0, 0, 1, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 2]
1540	[0, 2, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 16]
1541	[0, 3, 0, 3, 1, 1, 1, 0, 4, 1, 0, 0, 1, 3, 0, 1, 1, 0, 2, 0, 0, 2]
1542	[0, 3, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]
1543	[1, 3, 4, 6, 5, 8, 4, 3, 0, 2, 1, 6, 3, 2, 0, 3, 3, 0, 4, 0, 0, 1]
1544	[0, 2, 9, 6, 5, 5, 0, 3, 3, 1, 3, 1, 4, 5, 0, 8, 3, 4, 3, 0, 3, 0]
1545	[2, 1, 2, 2, 1, 2, 10, 0, 0, 2, 2, 0, 1, 2, 2, 0, 3, 0, 0, 0, 1, 9]
1546	[0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4]
1547	[0, 0, 1, 0, 2, 0, 1, 6, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]
1548	[0, 1, 2, 3, 1, 1, 1, 3, 3, 0, 1, 0, 1, 0, 2, 3, 0, 2, 2, 0, 0, 0]
1549	[1, 2, 0, 0, 1, 1, 7, 1, 0, 1, 1, 0, 1, 0, 1, 2, 1, 1, 0, 0, 1, 1]
1550	[0, 0, 1, 0, 4, 0, 3, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
1551	[0, 1, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 7]
1552	[1, 0, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 3]
1553	[0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1]
1554	[0, 4, 6, 5, 3, 1, 12, 1, 0, 9, 0, 1, 5, 8, 2, 0, 9, 0, 11, 1, 2, 6]
1555	[0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 3]
1556	[0, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 2, 0, 1, 0, 0, 0]
1557	[2, 2, 1, 1, 0, 0, 28, 0, 1, 2, 3, 0, 0, 2, 0, 0, 4, 0, 2, 0, 5, 42]
1558	[0, 2, 1, 1, 0, 0, 5, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 2, 4]
1559	[1, 2, 2, 1, 0, 0, 11, 2, 0, 5, 1, 0, 0, 2, 0, 1, 3, 0, 2, 0, 1, 5]
1560	[0, 0, 2, 2, 0, 0, 4, 8, 1, 0, 1, 1, 1, 0, 1, 0, 3, 5, 4, 0, 0, 2]
1561	[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1562	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
1563	[0, 0, 2, 1, 1, 5, 1, 0, 3, 0, 2, 1, 2, 1, 0, 1, 0, 2, 0, 0, 0, 0]
1564	[0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 2, 0, 0, 0, 3, 0, 2, 0, 2, 4]
1565	[0, 3, 4, 0, 4, 1, 1, 2, 0, 3, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
1566	[0, 3, 8, 2, 1, 6, 3, 1, 0, 1, 0, 2, 6, 1, 1, 2, 2, 1, 3, 0, 1, 5]
1567	[1, 3, 2, 1, 0, 0, 5, 0, 1, 1, 3, 1, 0, 2, 1, 2, 0, 0, 1, 0, 1, 1]
1568	[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3]
1569	[0, 2, 3, 0, 6, 0, 1, 3, 1, 0, 1, 4, 2, 0, 0, 1, 3, 2, 3, 0, 1, 1]
1570	[0, 0, 1, 1, 0, 4, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
1571	[2, 3, 5, 1, 3, 0, 2, 2, 0, 4, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 3, 0]
1572	[0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0]
1573	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0]
1574	[0, 4, 4, 3, 1, 1, 6, 7, 1, 3, 4, 3, 2, 1, 2, 2, 5, 0, 5, 0, 1, 7]
1575	[0, 0, 0, 1, 0, 1, 8, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 0, 2, 0, 0, 1]
1576	[0, 2, 1, 0, 0, 0, 4, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 5]
1577	[0, 2, 6, 2, 2, 5, 0, 7, 3, 0, 4, 3, 5, 2, 0, 3, 0, 0, 1, 0, 0, 0]
1578	[0, 2, 2, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]
1579	[1, 1, 2, 4, 2, 2, 0, 2, 0, 1, 0, 0, 2, 1, 1, 2, 4, 0, 0, 0, 1, 0]
1580	[0, 1, 5, 1, 0, 1, 0, 3, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]
1581	[0, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1, 0, 0, 2]
1582	[0, 2, 2, 0, 1, 0, 2, 3, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 3, 0, 0, 4]
1583	[2, 2, 7, 9, 0, 1, 8, 1, 0, 6, 1, 4, 1, 3, 1, 0, 4, 0, 0, 0, 3, 6]
1584	[2, 2, 0, 2, 0, 0, 1, 0, 4, 1, 1, 0, 1, 0, 4, 0, 0, 0, 2, 0, 0, 0]
1585	[0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0]
1586	[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
1587	[4, 1, 1, 1, 1, 0, 3, 2, 1, 2, 1, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0]
1588	[1, 1, 3, 1, 1, 0, 4, 0, 0, 3, 1, 0, 1, 0, 2, 1, 3, 0, 1, 0, 2, 1]
1589	[0, 2, 0, 0, 0, 2, 3, 5, 2, 3, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 3]
1590	[0, 7, 0, 1, 1, 1, 6, 6, 0, 0, 0, 1, 2, 3, 2, 0, 4, 0, 2, 0, 1, 6]
1591	[1, 1, 2, 0, 0, 0, 3, 1, 0, 1, 0, 0, 1, 1, 0, 1, 6, 0, 1, 0, 2, 1]
1592	[2, 1, 0, 1, 1, 4, 4, 2, 1, 7, 6, 0, 1, 1, 0, 1, 3, 0, 0, 0, 7, 2]
1593	[3, 1, 2, 2, 1, 1, 9, 3, 0, 2, 1, 1, 1, 2, 1, 1, 2, 5, 6, 0, 0, 7]
1594	[0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
1595	[1, 2, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]
1596	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]
1597	[0, 0, 2, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 0, 2]
1598	[2, 2, 1, 1, 1, 1, 4, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4]
1599	[0, 6, 1, 1, 0, 0, 3, 0, 1, 3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 14]
1600	[0, 1, 0, 6, 0, 0, 6, 1, 0, 4, 2, 3, 6, 4, 0, 1, 3, 0, 3, 0, 2, 3]
1601	[0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 4, 0, 2, 1, 0, 0, 0]
1602	[0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 3]
1603	[1, 4, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1]
1604	[0, 0, 0, 2, 1, 4, 0, 0, 2, 0, 1, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0]
1605	[0, 2, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
1606	[2, 2, 0, 3, 1, 4, 4, 6, 0, 2, 3, 1, 2, 1, 1, 2, 2, 1, 3, 0, 0, 5]
